Time,X,V,KE,PE
2.9970000000000003e-06,0.011556255209119771,-1083726.1646329607,3.3357078149755335,13.057124786914887
2.9980000000000003e-06,0.010595037494733653,-961217.7143861186,2.6241727214394612,13.75119260348026
2.999e-06,0.009759391337302107,-835646.1574315452,1.983324267763412,14.36106038370312
3e-06,0.00905197968540776,-707411.6518943469,1.421324697767349,14.938575163383046
3.001e-06,0.008475056843505902,-576922.8419018581,0.9453319869300434,15.432608575869569
3.0020000000000002e-06,0.008030461288146043,-444595.5553598587,0.5614086739688655,15.825546881392533
3.0030000000000003e-06,0.0077196098093097534,-310851.4788362889,0.2744446445823473,16.116137905817645
3.0040000000000004e-06,0.007543492995534554,-176116.81377519952,0.088094850829709,16.30345562447557
3.005e-06,0.007502672077211379,-40820.918323174614,0.004732759392010102,16.386903113119175
3.006e-06,0.00759727713811507,94605.06090369137,0.025420121626772624,16.366214450138415
3.007e-06,0.007827006700867192,229729.5627521213,0.14989345044343186,16.24145556397115
3.0080000000000003e-06,0.008191128687652177,364121.9867849862,0.3765673762385255,16.013024023009375
3.0090000000000003e-06,0.008688482753125304,497354.0654731278,0.702554839147347,15.68164776867043
3.01e-06,0.009317483982078222,629001.2289529172,1.123703860431008,15.248382795670443
3.011e-06,0.010076127940078707,758643.9580004849,1.6346504246556919,14.71460978689235
3.012e-06,0.010961997060989815,885869.120911108,2.2288867991238313,14.129009268705136
3.013e-06,0.011972268351013343,1010271.2900235282,2.898844420398506,13.485446358044694
3.0140000000000003e-06,0.013103722384707183,1131454.0336938405,3.6359902922268312,12.75853026300333
3.0150000000000004e-06,0.014352753564309012,1249031.1796018283,4.430935667078517,11.95057744272798
3.016e-06,0.015715381609672986,1362628.045363973,5.2735556270640505,11.067246000941397
3.017e-06,0.01718726424220454,1471882.632531551,6.15311804117568,10.23346747865535
3.018e-06,0.018763711022373453,1576446.7801689128,7.058420256371687,9.33679363191947
3.0190000000000002e-06,0.020439698296709295,1675987.2743358423,7.977931781521455,8.380081885886758
3.0200000000000003e-06,0.02220988520664771,1770186.9099384153,8.899941146899991,7.4862858686983405
3.0210000000000004e-06,0.024068630708212274,1858745.5015645635,9.812705068738188,6.583050742208151
3.022e-06,0.026010011548295395,1941380.8400831223,10.70459801897654,5.64076463200102
3.023e-06,0.028027841140253366,2017829.5919579698,11.564260295208966,4.834494914357396
3.024e-06,0.03011568927866479,2087848.138411424,12.380742704906128,3.998398000283018
3.0250000000000003e-06,0.03226690263042752,2151213.351762734,13.143646021130003,3.24296065439885
3.0260000000000003e-06,0.034474625936895244,2207723.30646772,13.843253433545236,2.5525494159045508
3.027e-06,0.036731823859488935,2257197.9225936877,14.470654307748894,1.8999482645616157
3.028e-06,0.03903130339916801,2299479.5396790695,15.017857676643029,1.384425856753637
3.029e-06,0.041365736818317074,2334433.419149066,15.477894018353304,0.8781331174402034
3.0300000000000002e-06,0.04372768499200333,2361948.173686253,15.844904024387146,0.5593363669435014
3.0310000000000003e-06,0.04610962111419121,2381936.1221878766,16.11421322742482,0.23731506855407858
3.0320000000000004e-06,0.048503954683369904,2394333.5691786944,16.282391538237665,0.12187925949586287
3.033e-06,0.05090305569115887,2399101.007788964,16.347296933434336,0.013417646610239586
3.034e-06,0.053299278936809615,2396223.2456507473,16.308102737600723,0.09508672420911779
3.035e-06,0.055684988390120954,2385709.453311337,16.16530815235132,0.2032880827364849
3.0360000000000002e-06,0.05805258152513049,2367593.1350095305,15.920731898187498,0.47998250017936434
3.0370000000000003e-06,0.060394513547038356,2341932.0219078716,15.577489050143939,0.7996714536277415
3.0380000000000004e-06,0.06270332143515946,2308807.888121104,15.139951362258774,1.2555601441723923
3.039e-06,0.06497164772528655,2268326.29012709,14.613691586199664,1.773396934677592
3.04e-06,0.06719226395567716,2220616.23039062,14.005412493238342,2.3791822823492623
3.041e-06,0.06935809370194919,2165829.7462720308,13.32286150359382,3.073950717127445
3.0420000000000003e-06,0.07146223512747986,2104141.425530667,12.574732010477986,3.787394082806628
3.0430000000000003e-06,0.07349798297744697,2035747.8499671172,11.77055265564177,4.630457975096554
3.044e-06,0.07545884994642414,1960866.9689771726,10.920565966677307,5.444344874242584
3.045e-06,0.07733858735143793,1879737.4050137992,10.03559790182675,6.353057063035688
